"","X","id","hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type","agent","company","days_in_waiting_list","customer_type","adr","required_car_parking_spaces","total_of_special_requests","reservation_status","reservation_status_date"
"1546",28658,29199,"Resort Hotel",0,9,2016,"October",43,21,0,2,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","F",0,"No Deposit","240","NULL",0,"Transient",90,0,2,"Check-Out","2016-10-23"
"1547",57823,58804,"City Hotel",1,286,2016,"October",43,16,1,0,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","44","NULL",0,"Transient",90,0,0,"Canceled","2016-06-20"
"1548",77938,79141,"City Hotel",0,12,2015,"October",43,20,0,2,1,0,0,"BB","SWE","Corporate","Corporate",0,0,0,"A","B",0,"No Deposit","NULL","105",0,"Transient-Party",130,0,0,"Check-Out","2015-10-22"
"1549",57024,58004,"City Hotel",1,349,2016,"October",41,4,1,5,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","58","NULL",162,"Transient-Party",90,0,0,"Canceled","2016-09-02"
"1550",78387,79604,"City Hotel",0,28,2015,"October",44,29,0,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","E",0,"No Deposit","98","NULL",0,"Transient-Party",130,0,0,"Check-Out","2015-10-30"
"1551",28654,29195,"Resort Hotel",0,0,2016,"October",43,22,0,1,2,0,0,"BB","DEU","Direct","Direct",0,0,0,"F","F",0,"No Deposit","NULL","NULL",0,"Transient",90,0,0,"Check-Out","2016-10-23"
"1552",76261,77385,"City Hotel",1,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,1,0,"A","A",0,"Non Refund","82","NULL",0,"Transient",90,0,0,"Canceled","2015-09-17"
"1553",76259,77383,"City Hotel",1,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,1,0,"A","A",0,"Non Refund","82","NULL",0,"Transient",90,0,0,"Canceled","2015-09-17"
"1554",57795,58776,"City Hotel",1,286,2016,"October",43,16,1,0,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","44","NULL",0,"Transient",90,0,0,"Canceled","2016-06-20"
"1555",76272,77396,"City Hotel",0,19,2015,"October",41,6,0,3,2,0,0,"BB","TUR","Offline TA/TO","TA/TO",1,0,0,"A","A",0,"No Deposit","82","NULL",0,"Transient-Party",90,0,1,"Check-Out","2015-10-09"
"1556",28081,28604,"Resort Hotel",0,150,2016,"October",41,6,0,1,2,0,0,"BB","DEU","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","251","NULL",0,"Transient",59,0,0,"Check-Out","2016-10-07"
"1557",57729,58709,"City Hotel",1,233,2016,"October",42,14,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","3","NULL",0,"Transient",90,0,0,"Canceled","2016-08-17"
"1558",76247,77371,"City Hotel",1,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,1,0,"A","A",0,"Non Refund","82","NULL",0,"Transient",90,0,0,"Canceled","2015-09-17"
"1559",97359,99067,"City Hotel",0,1,2016,"October",41,7,0,2,2,0,0,"BB","POL","Corporate","Corporate",0,0,0,"A","A",1,"No Deposit","193","NULL",0,"Transient-Party",90,0,1,"Check-Out","2016-10-09"
"1560",57696,58676,"City Hotel",1,233,2016,"October",42,14,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","3","NULL",0,"Transient",90,0,0,"Canceled","2016-08-17"
"1561",58003,58984,"City Hotel",1,468,2016,"October",43,20,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",59,0,0,"Canceled","2015-10-21"
"1562",98009,99734,"City Hotel",0,377,2016,"October",42,14,0,2,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,1,"Check-Out","2016-10-16"
"1563",76267,77391,"City Hotel",0,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,0,0,"A","A",0,"No Deposit","82","NULL",0,"Transient-Party",90,0,1,"Check-Out","2015-10-09"
"1564",76260,77384,"City Hotel",1,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,1,0,"A","A",0,"Non Refund","82","NULL",0,"Transient",90,0,0,"Canceled","2015-09-17"
"1565",97533,99245,"City Hotel",0,12,2016,"October",42,10,1,0,2,0,0,"BB","ESP","Groups","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient-Party",130,0,0,"Check-Out","2016-10-11"
"1566",57069,58049,"City Hotel",1,275,2016,"October",41,5,1,4,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","44","NULL",0,"Transient",90,0,0,"Canceled","2016-06-20"
"1567",57701,58681,"City Hotel",1,233,2016,"October",42,14,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","3","NULL",0,"Transient",90,0,0,"Canceled","2016-08-17"
"1568",97174,98878,"City Hotel",0,3,2016,"October",41,2,2,2,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","83","NULL",0,"Transient",128,0,0,"Check-Out","2016-10-06"
"1569",57067,58047,"City Hotel",1,275,2016,"October",41,5,1,4,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","44","NULL",0,"Transient",90,0,0,"Canceled","2016-06-20"
"1570",57838,58819,"City Hotel",1,286,2016,"October",43,16,1,0,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","44","NULL",0,"Transient",90,0,0,"Canceled","2016-06-20"
"1571",97828,99549,"City Hotel",0,0,2016,"October",42,13,0,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","B",0,"No Deposit","23","NULL",0,"Transient",90,0,0,"Check-Out","2016-10-14"
"1572",27867,28384,"Resort Hotel",0,100,2016,"October",40,1,0,1,2,0,0,"BB","CHE","Offline TA/TO","TA/TO",0,0,0,"D","A",0,"No Deposit","251","NULL",0,"Transient",59,0,0,"Check-Out","2016-10-02"
"1573",77937,79140,"City Hotel",0,12,2015,"October",43,20,0,2,1,0,0,"BB","FIN","Corporate","Corporate",0,0,0,"A","A",0,"No Deposit","NULL","105",0,"Transient-Party",130,0,0,"Check-Out","2015-10-22"
"1574",57731,58711,"City Hotel",1,233,2016,"October",42,14,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","3","NULL",0,"Transient",90,0,0,"Canceled","2016-08-17"
"1575",28250,28778,"Resort Hotel",0,139,2016,"October",42,10,1,0,2,0,0,"BB","SWE","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","251","NULL",0,"Transient",59,0,0,"Check-Out","2016-10-11"
"1576",76266,77390,"City Hotel",0,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,0,0,"A","A",0,"No Deposit","82","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-10-09"
"1577",97730,99449,"City Hotel",0,0,2016,"October",42,10,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","234","NULL",0,"Transient-Party",90,0,2,"Check-Out","2016-10-13"
"1578",97939,99664,"City Hotel",0,3,2016,"October",42,14,0,2,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","D",0,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-10-16"
"1579",97713,99432,"City Hotel",0,180,2016,"October",42,10,1,2,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"C","A",1,"No Deposit","234","NULL",0,"Transient-Party",130,0,0,"Check-Out","2016-10-13"
"1580",77271,78432,"City Hotel",0,4,2015,"October",41,6,0,3,2,0,0,"BB","TUR","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","82","NULL",0,"Transient-Party",90,0,1,"Check-Out","2015-10-09"
"1581",97532,99244,"City Hotel",0,12,2016,"October",42,10,1,0,2,0,0,"BB","ESP","Groups","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient-Party",130,0,0,"Check-Out","2016-10-11"
"1582",77728,78905,"City Hotel",0,16,2015,"October",42,15,1,3,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-10-19"
"1583",28034,28556,"Resort Hotel",0,22,2016,"October",41,5,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","251","NULL",0,"Transient",59,0,0,"Check-Out","2016-10-06"
"1584",76277,77401,"City Hotel",0,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,0,0,"A","A",0,"No Deposit","82","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-10-09"
"1585",96979,98677,"City Hotel",0,0,2016,"October",41,2,1,0,1,0,0,"SC","PRT","Direct","Direct",0,0,0,"A","A",1,"No Deposit","NULL","NULL",0,"Transient",130,0,0,"Check-Out","2016-10-03"
"1586",78376,79593,"City Hotel",0,28,2015,"October",44,29,0,1,1,0,0,"BB","ESP","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","98","NULL",0,"Transient-Party",130,0,0,"Check-Out","2015-10-30"
"1587",28897,29447,"Resort Hotel",0,1,2016,"October",44,27,0,2,2,0,0,"BB","CN","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",90,0,1,"Check-Out","2016-10-29"
"1588",76264,77388,"City Hotel",1,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,1,0,"A","A",0,"Non Refund","82","NULL",0,"Transient",90,0,0,"Canceled","2015-09-17"
"1589",76246,77370,"City Hotel",1,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,1,0,"A","A",0,"Non Refund","82","NULL",0,"Transient",90,0,0,"Canceled","2015-09-17"
"1590",27949,28469,"Resort Hotel",0,0,2016,"October",41,3,1,0,2,0,0,"BB","SWE","Direct","Direct",0,0,0,"F","F",0,"No Deposit","NULL","NULL",0,"Transient",130,0,0,"Check-Out","2016-10-04"
"1591",76257,77381,"City Hotel",1,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,1,0,"A","A",0,"Non Refund","82","NULL",0,"Transient",90,0,0,"Canceled","2015-09-17"
"1592",76268,77392,"City Hotel",0,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,0,0,"A","A",0,"No Deposit","82","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-10-09"
"1593",58309,59290,"City Hotel",1,0,2016,"October",44,26,0,1,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",130,0,0,"Canceled","2016-10-26"
"1594",78393,79610,"City Hotel",0,28,2015,"October",44,29,0,1,1,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","98","NULL",0,"Transient-Party",130,0,0,"Check-Out","2015-10-30"
"1595",28376,28906,"Resort Hotel",0,0,2016,"October",42,13,0,1,2,0,0,"BB","CN","Direct","Direct",0,0,0,"E","E",0,"No Deposit","NULL","NULL",0,"Transient",90,0,0,"Check-Out","2016-10-14"
"1596",57818,58799,"City Hotel",1,286,2016,"October",43,16,1,0,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","44","NULL",0,"Transient",90,0,0,"Canceled","2016-06-20"
"1597",76280,77404,"City Hotel",0,19,2015,"October",41,6,0,3,2,0,0,"BB","TUR","Offline TA/TO","TA/TO",1,0,0,"A","A",0,"No Deposit","82","NULL",0,"Transient-Party",90,0,1,"Check-Out","2015-10-09"
"1598",57840,58821,"City Hotel",1,286,2016,"October",43,16,1,0,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","44","NULL",0,"Transient",90,0,0,"Canceled","2016-06-20"
"1599",57078,58058,"City Hotel",1,275,2016,"October",41,5,1,4,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","44","NULL",0,"Transient",90,0,0,"Canceled","2016-06-20"
"1600",27917,28436,"Resort Hotel",0,79,2016,"October",41,2,1,0,2,0,0,"BB","CHE","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","251","NULL",0,"Transient",59,0,0,"Check-Out","2016-10-03"
"1601",98460,100191,"City Hotel",0,386,2016,"October",44,23,2,0,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,1,"Check-Out","2016-10-25"
"1602",76252,77376,"City Hotel",1,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,1,0,"A","A",0,"Non Refund","82","NULL",0,"Transient",90,0,0,"Canceled","2015-09-17"
"1603",28201,28728,"Resort Hotel",0,243,2016,"October",42,9,1,0,2,0,0,"BB","CHE","Offline TA/TO","TA/TO",0,0,0,"D","E",0,"No Deposit","251","NULL",0,"Transient",59,0,0,"Check-Out","2016-10-10"
"1604",77933,79136,"City Hotel",0,12,2015,"October",43,20,0,2,1,0,0,"BB","SWE","Corporate","Corporate",0,0,0,"A","B",0,"No Deposit","NULL","105",0,"Transient-Party",130,0,0,"Check-Out","2015-10-22"
"1605",57726,58706,"City Hotel",1,233,2016,"October",42,14,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","3","NULL",0,"Transient",90,0,0,"Canceled","2016-08-17"
"1606",76256,77380,"City Hotel",1,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,1,0,"A","A",0,"Non Refund","82","NULL",0,"Transient",90,0,0,"Canceled","2015-09-17"
"1607",98778,100518,"City Hotel",0,22,2016,"October",44,25,0,4,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,1,"Check-Out","2016-10-29"
"1608",98831,100572,"City Hotel",0,22,2016,"October",44,28,0,2,1,0,0,"BB","POL","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","85","NULL",0,"Transient",90,0,0,"Check-Out","2016-10-30"
"1609",57828,58809,"City Hotel",1,286,2016,"October",43,16,1,0,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","44","NULL",0,"Transient",90,0,0,"Canceled","2016-06-20"
"1610",28540,29081,"Resort Hotel",0,138,2016,"October",43,19,0,1,2,0,0,"BB","AUT","Offline TA/TO","TA/TO",0,0,0,"D","D",1,"No Deposit","251","NULL",0,"Transient",59,0,0,"Check-Out","2016-10-20"
"1611",97530,99240,"City Hotel",0,12,2016,"October",42,10,1,0,2,0,0,"BB","ESP","Groups","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient-Party",130,0,0,"Check-Out","2016-10-11"
"1612",98669,100406,"City Hotel",0,12,2016,"October",44,25,0,3,1,0,0,"BB","BIH","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,2,"Check-Out","2016-10-28"
"1613",27870,28387,"Resort Hotel",0,113,2016,"October",40,1,0,1,2,0,0,"BB","CHE","Offline TA/TO","TA/TO",0,0,0,"D","E",0,"No Deposit","251","NULL",0,"Transient",59,0,0,"Check-Out","2016-10-02"
"1614",76283,77407,"City Hotel",0,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,0,0,"A","A",0,"No Deposit","82","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-10-09"
"1615",99015,100757,"City Hotel",0,6,2016,"October",44,27,2,3,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",128,0,1,"Check-Out","2016-11-01"
"1616",76279,77403,"City Hotel",0,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,0,0,"A","D",0,"No Deposit","82","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-10-09"
"1617",98898,100639,"City Hotel",0,26,2016,"October",44,29,0,1,2,0,0,"BB","FIN","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,1,"Check-Out","2016-10-30"
"1618",8877,9035,"Resort Hotel",1,50,2016,"October",44,24,1,2,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",90,0,1,"Canceled","2016-09-11"
"1619",76253,77377,"City Hotel",1,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,1,0,"A","A",0,"Non Refund","82","NULL",0,"Transient",90,0,0,"Canceled","2015-09-17"
"1620",57700,58680,"City Hotel",1,233,2016,"October",42,14,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","3","NULL",0,"Transient",90,0,0,"Canceled","2016-08-17"
"1621",28369,28899,"Resort Hotel",0,0,2016,"October",42,12,0,1,2,0,0,"BB","GBR","Direct","Direct",0,0,0,"G","G",0,"No Deposit","NULL","NULL",0,"Transient",130,0,0,"Check-Out","2016-10-13"
"1622",78161,79378,"City Hotel",0,0,2015,"October",44,26,1,0,1,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","A",1,"No Deposit","NULL","NULL",0,"Transient",128,0,0,"Check-Out","2015-10-27"
"1623",98030,99756,"City Hotel",0,335,2016,"October",42,13,1,3,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","A",2,"No Deposit","56","NULL",0,"Transient-Party",90,0,1,"Check-Out","2016-10-17"
"1624",8744,8901,"Resort Hotel",1,23,2016,"October",43,19,0,3,2,2,0,"BB","FRA","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",130,0,1,"Canceled","2016-10-05"
"1625",77810,78987,"City Hotel",0,221,2015,"October",42,17,2,1,3,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","D",1,"No Deposit","3","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-10-20"
"1626",76316,77444,"City Hotel",1,23,2015,"October",41,7,0,1,1,0,0,"BB","PRT","Direct","Direct",0,1,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",90,0,0,"Canceled","2015-09-18"
"1627",78409,79627,"City Hotel",0,1,2015,"October",44,28,0,3,3,0,0,"HB","ISR","Groups","TA/TO",0,0,0,"A","D",2,"No Deposit","37","NULL",0,"Transient-Party",128,0,0,"Check-Out","2015-10-31"
"1628",77368,78532,"City Hotel",0,1,2015,"October",42,11,1,0,2,0,0,"BB","ESP","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",90,0,0,"Check-Out","2015-10-12"
"1629",98670,100407,"City Hotel",0,12,2016,"October",44,25,0,3,1,0,0,"BB","BIH","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,2,"Check-Out","2016-10-28"
"1630",76276,77400,"City Hotel",0,19,2015,"October",41,6,0,3,2,0,0,"BB","TUR","Offline TA/TO","TA/TO",1,0,0,"A","A",0,"No Deposit","82","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-10-09"
"1631",98205,99934,"City Hotel",0,57,2016,"October",43,17,1,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","D",1,"No Deposit","9","NULL",0,"Transient",128,0,1,"Check-Out","2016-10-21"
"1632",97714,99433,"City Hotel",0,114,2016,"October",42,13,0,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"C","A",1,"No Deposit","234","NULL",0,"Transient-Party",130,0,0,"Check-Out","2016-10-15"
"1633",77247,78408,"City Hotel",0,0,2015,"October",41,6,0,3,1,0,0,"BB","HUN","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",130,0,0,"Check-Out","2015-10-09"
"1634",57500,58480,"City Hotel",1,461,2016,"October",42,13,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",59,0,0,"Canceled","2015-10-21"
"1635",57816,58797,"City Hotel",1,286,2016,"October",43,16,1,0,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","44","NULL",0,"Transient",90,0,0,"Canceled","2016-06-20"
"1636",78003,79215,"City Hotel",0,26,2015,"October",43,19,1,3,2,1,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","28","NULL",0,"Transient",90,0,2,"Check-Out","2015-10-23"
"1637",78054,79267,"City Hotel",1,28,2015,"October",44,29,0,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,1,0,"A","A",0,"No Deposit","98","NULL",0,"Transient-Party",130,0,0,"Canceled","2015-10-23"
"1638",98015,99741,"City Hotel",0,335,2016,"October",42,13,0,3,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","56","NULL",0,"Transient-Party",90,0,1,"Check-Out","2016-10-16"
"1639",57010,57990,"City Hotel",1,349,2016,"October",41,4,1,5,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","58","NULL",162,"Transient-Party",90,0,0,"Canceled","2016-09-02"
"1640",97986,99711,"City Hotel",0,377,2016,"October",42,14,0,2,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-10-16"
"1641",57589,58569,"City Hotel",1,335,2016,"October",42,13,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","56","NULL",0,"Transient-Party",90,0,1,"Canceled","2016-10-13"
"1642",77900,79092,"City Hotel",0,5,2015,"October",43,19,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","112","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-10-22"
"1643",98013,99739,"City Hotel",0,377,2016,"October",42,14,0,2,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-10-16"
"1644",2153,2205,"Resort Hotel",0,55,2015,"October",41,5,1,3,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","D",0,"No Deposit","2","NULL",0,"Contract",54.5,0,0,"Check-Out","2015-10-09"
"1645",58213,59194,"City Hotel",1,119,2016,"October",43,22,1,1,2,0,0,"HB","ITA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",166.5,0,0,"Canceled","2016-07-24"
"1646",97752,99471,"City Hotel",0,3,2016,"October",42,13,0,1,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,2,"Check-Out","2016-10-14"
"1647",76282,77406,"City Hotel",0,19,2015,"October",41,6,0,3,2,0,0,"BB","TUR","Offline TA/TO","TA/TO",1,0,0,"A","A",0,"No Deposit","82","NULL",0,"Transient-Party",90,0,1,"Check-Out","2015-10-09"
"1648",28460,28999,"Resort Hotel",0,3,2016,"October",42,15,2,1,2,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",90,0,2,"Check-Out","2016-10-18"
"1649",76314,77442,"City Hotel",1,23,2015,"October",41,7,0,1,1,0,0,"BB","PRT","Direct","Direct",0,1,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",90,0,0,"Canceled","2015-09-18"
"1650",98516,100248,"City Hotel",0,386,2016,"October",44,23,2,0,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,1,"Check-Out","2016-10-25"
"1651",76285,77409,"City Hotel",0,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,0,0,"A","A",0,"No Deposit","82","NULL",0,"Transient-Party",90,0,1,"Check-Out","2015-10-09"
"1652",77732,78909,"City Hotel",0,16,2015,"October",42,15,1,3,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","D",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-10-19"
"1653",57698,58678,"City Hotel",1,233,2016,"October",42,14,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","3","NULL",0,"Transient",90,0,0,"Canceled","2016-08-17"
"1654",28083,28606,"Resort Hotel",0,129,2016,"October",41,3,1,3,2,1,0,"BB","CN","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","96","NULL",0,"Transient",59,0,0,"Check-Out","2016-10-07"
"1655",97754,99473,"City Hotel",0,1,2016,"October",42,13,0,1,1,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","28","NULL",0,"Transient",90,0,0,"Check-Out","2016-10-14"
"1656",8492,8648,"Resort Hotel",1,151,2016,"October",41,8,1,1,2,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"A","A",4,"No Deposit","240","NULL",0,"Transient",54.5,0,0,"Canceled","2016-05-27"
"1657",76263,77387,"City Hotel",1,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,1,0,"A","A",0,"Non Refund","82","NULL",0,"Transient",90,0,0,"Canceled","2015-09-17"
"1658",76254,77378,"City Hotel",1,19,2015,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,1,0,"A","A",0,"Non Refund","82","NULL",0,"Transient",90,0,0,"Canceled","2015-09-17"
"1659",78053,79266,"City Hotel",1,28,2015,"October",44,29,0,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,1,0,"A","A",0,"No Deposit","98","NULL",0,"Transient-Party",130,0,0,"Canceled","2015-10-23"
"1660",77824,79001,"City Hotel",0,221,2015,"October",42,17,2,1,3,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","D",1,"No Deposit","3","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-10-20"
"1661",98501,100232,"City Hotel",0,386,2016,"October",44,23,2,0,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,1,"Check-Out","2016-10-25"
"1662",97408,99117,"City Hotel",0,349,2016,"October",41,4,1,5,2,0,0,"BB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","58","NULL",162,"Transient-Party",90,0,0,"Check-Out","2016-10-10"
